,Time,Commoners,Elites,Wealth,Nature
2028,2028.0,61949.0,0.0,8.277188514082503,0.0092591543182548
2029,2029.0,63188.0,0.0,9.741942631651591,0.0052329447971013
2030,2030.0,63188.0,0.0,9.741942631651591,0.0052329447971013
2031,2031.0,64452.0,0.0,11.23585867473973,0.0028836627061295
2032,2032.0,64452.0,0.0,11.23585867473973,0.0028836627061295
2033,2033.0,65741.0,0.0,12.758917442773178,0.0015486311623345
2034,2034.0,65741.0,0.0,12.758917442773178,0.0015486311623345
2035,2035.0,67056.0,0.0,14.312558762175971,0.0008100844023107186
2036,2036.0,67056.0,0.0,14.312558762175971,0.0008100844023107186
2037,2037.0,68397.0,0.0,15.896761500750667,0.0004125390682709779
2038,2038.0,68397.0,0.0,15.896761500750667,0.0004125390682709779
2039,2039.0,69765.0,0.0,17.511506042322736,0.0002044173277736423
2040,2040.0,69765.0,0.0,17.511506042322736,0.0002044173277736423
2041,2041.0,71160.0,0.0,19.158227735614904,9.850391865541232e-05
2042,2042.0,71160.0,0.0,19.158227735614904,9.850391865541232e-05
2043,2043.0,72583.0,0.0,20.83690321806942,4.613486150704781e-05
2044,2044.0,72583.0,0.0,20.83690321806942,4.613486150704781e-05
2045,2045.0,74035.0,0.0,22.54896392537819,2.098905686024296e-05
2046,2046.0,74035.0,0.0,22.54896392537819,2.098905686024296e-05
2047,2047.0,75516.0,0.0,24.294384243164902,9.27027693995956e-06
2048,2048.0,75516.0,0.0,24.294384243164902,9.27027693995956e-06
2049,2049.0,77026.0,0.0,26.07459156806194,3.972616792369024e-06
2050,2050.0,77026.0,0.0,26.07459156806194,3.972616792369024e-06
2051,2051.0,78567.0,0.0,27.88955791241554,1.6507281309203114e-06
2052,2052.0,78567.0,0.0,27.88955791241554,1.6507281309203114e-06
2053,2053.0,80138.0,0.0,29.740706436812367,6.647047200899976e-07
2054,2054.0,80138.0,0.0,29.740706436812367,6.647047200899976e-07
2055,2055.0,81741.0,0.0,31.628006652673093,2.592139399230809e-07
2056,2056.0,81741.0,0.0,31.628006652673093,2.592139399230809e-07
2057,2057.0,83376.0,0.0,33.55287728455644,9.783322551053363e-08
2058,2058.0,83376.0,0.0,33.55287728455644,9.783322551053363e-08
2059,2059.0,85044.0,0.0,35.5152852119077,3.57129875639289e-08
2060,2060.0,85044.0,0.0,35.5152852119077,3.57129875639289e-08
2061,2061.0,86745.0,0.0,37.51664452028031,1.2600597723854748e-08
2062,2062.0,86745.0,0.0,37.51664452028031,1.2600597723854748e-08
2063,2063.0,88480.0,0.0,39.55691932253485,4.294236331474169e-09
2064,2064.0,88480.0,0.0,39.55691932253485,4.294236331474169e-09
2065,2065.0,90250.0,0.0,41.63751885907477,1.41255887680343e-09
2066,2066.0,90250.0,0.0,41.63751885907477,1.41255887680343e-09
2067,2067.0,92055.0,0.0,43.758404337870125,4.481764041420954e-10
2068,2068.0,92055.0,0.0,43.758404337870125,4.481764041420954e-10
2069,2069.0,93896.0,0.0,45.92097994473072,1.3705678311749232e-10
2070,2070.0,93896.0,0.0,45.92097994473072,1.3705678311749232e-10
2071,2071.0,95774.0,0.0,48.1252038405658,4.036824014481441e-11
2072,2072.0,95774.0,0.0,48.1252038405658,4.036824014481441e-11
2073,2073.0,90848.0,0.0,50.37247494369294,1.3120978368286291e-11
2074,2074.0,90848.0,0.0,50.37247494369294,1.3120978368286291e-11
2075,2075.0,86176.0,0.0,52.66418483754119,4.682453836786259e-12
2076,2076.0,86176.0,0.0,52.66418483754119,4.682453836786259e-12
2077,2077.0,81745.0,0.0,55.00028521715561,1.8258636864980344e-12
2078,2078.0,81745.0,0.0,55.00028521715561,1.8258636864980344e-12
2079,2079.0,77541.0,0.0,57.3821651764441,7.744244273883923e-13
2080,2080.0,77541.0,0.0,57.3821651764441,7.744244273883923e-13
2081,2081.0,73554.0,0.0,59.81120577976899,3.557301894354826e-13
2082,2082.0,73554.0,0.0,59.81120577976899,3.557301894354826e-13
2083,2083.0,69771.0,0.0,62.28735186735745,1.7624688624376726e-13
2084,2084.0,69771.0,0.0,62.28735186735745,1.7624688624376726e-13
2085,2085.0,66183.0,0.0,64.8119819575171,9.381827989337869e-14
2086,2086.0,66183.0,0.0,64.8119819575171,9.381827989337869e-14
2087,2087.0,62780.0,0.0,67.38646577991369,5.345789544415766e-14
2088,2088.0,62780.0,0.0,67.38646577991369,5.345789544415766e-14
2089,2089.0,59552.0,0.0,70.01074074171106,3.2491860538874244e-14
2090,2090.0,59552.0,0.0,70.01074074171106,3.2491860538874244e-14
2091,2091.0,56490.0,0.0,72.68617400121849,2.0995864618871988e-14
2092,2092.0,56490.0,0.0,72.68617400121849,2.0995864618871988e-14
2093,2093.0,53585.0,0.0,75.41412310919847,1.4378901504074198e-14
2094,2094.0,53585.0,0.0,75.41412310919847,1.4378901504074198e-14
2095,2095.0,50830.0,0.0,78.19451743310775,1.0405130202913712e-14
2096,2096.0,50830.0,0.0,78.19451743310775,1.0405130202913712e-14
2097,2097.0,48217.0,0.0,81.02871196120446,7.933517533859666e-15
2098,2098.0,48217.0,0.0,81.02871196120446,7.933517533859666e-15
2099,2099.0,45737.0,0.0,83.91805119117313,6.356605721700516e-15
2100,2100.0,45737.0,0.0,83.91805119117313,6.356605721700516e-15
2101,2101.0,43385.0,0.0,86.86387341637248,5.3384377114901256e-15
2102,2102.0,43385.0,0.0,86.86387341637248,5.3384377114901256e-15
2103,2103.0,41154.0,0.0,89.86609497227911,4.687934106643973e-15
2104,2104.0,41154.0,0.0,89.86609497227911,4.687934106643973e-15
2105,2105.0,39038.0,0.0,92.92605196249632,4.2946556142743184e-15
2106,2106.0,39038.0,0.0,92.92605196249632,4.2946556142743184e-15
2107,2107.0,37031.0,0.0,96.04506865947184,4.095509557144856e-15
2108,2108.0,37031.0,0.0,96.04506865947184,4.095509557144856e-15
2109,2109.0,35127.0,0.0,99.22446245860148,4.057192770439255e-15
2110,2110.0,35127.0,0.0,99.22446245860148,4.057192770439255e-15
2111,2111.0,33321.0,0.0,102.46554409746578,4.167064432485602e-15
2112,2112.0,33321.0,0.0,102.46554409746578,4.167064432485602e-15
2113,2113.0,31607.0,0.0,105.7696174936421,4.4291720656293136e-15
2114,2114.0,31607.0,0.0,105.7696174936421,4.4291720656293136e-15
2115,2115.0,29982.0,0.0,109.13797954864178,4.863283650597503e-15
2116,2116.0,29982.0,0.0,109.13797954864178,4.863283650597503e-15
2117,2117.0,28441.0,0.0,112.57051683213128,5.507084478246669e-15
2118,2118.0,28441.0,0.0,112.57051683213128,5.507084478246669e-15
2119,2119.0,26979.0,0.0,116.06852427373111,6.421149393983409e-15
2120,2120.0,26979.0,0.0,116.06852427373111,6.421149393983409e-15
2121,2121.0,25592.0,0.0,119.6332821231618,7.697527682440056e-15
2122,2122.0,25592.0,0.0,119.6332821231618,7.697527682440056e-15
2123,2123.0,24276.0,0.0,123.26606230511844,9.47371879589568e-15
2124,2124.0,24276.0,0.0,123.26606230511844,9.47371879589568e-15
2125,2125.0,23028.0,0.0,126.96812880834064,1.1954456016638252e-14
2126,2126.0,23028.0,0.0,126.96812880834064,1.1954456016638252e-14
2127,2127.0,21845.0,0.0,130.7407375258668,1.5445951169836316e-14
2128,2128.0,21845.0,0.0,130.7407375258668,1.5445951169836316e-14
2129,2129.0,20722.0,0.0,134.5851360408052,2.041050960483672e-14
2130,2130.0,20722.0,0.0,134.5851360408052,2.041050960483672e-14
2131,2131.0,19656.0,0.0,138.5025634037732,2.7551946713439113e-14
2132,2132.0,19656.0,0.0,138.5025634037732,2.7551946713439113e-14
2133,2133.0,18645.0,0.0,142.49424990609495,3.795178907636401e-14
2134,2134.0,18645.0,0.0,142.49424990609495,3.795178907636401e-14
